scenario_type,scheduler_type,seed,tt_rate_mult,tt_deadline,dynamic_config_id,cnt_staleness,cnt_failure_rate,cnt_noise_id,mission_count,experiment,tt_miss_rate,rc_miss_rate,be_miss_rate,tt_misses,rc_misses,be_misses,tt_total,rc_total,be_total,jain_index,mean_utilization,mean_worst_tt_aos,max_worst_tt_aos,mean_sched_time,median_sched_time,p95_sched_time,max_sched_time
balanced,FIFO,1014,1.0,3.0,B1-c,0,0.0,none,0,B,0.0,0.0,0.0,0,0,0,1002,2000,1376,0.9998790347984964,227.525,-1.6,1.0,5.746867984271376e-06,5.500000042957254e-06,7.253050171129869e-06,3.579300027922727e-05
balanced,FIFO,1015,1.0,3.0,B1-c,0,0.0,none,0,B,0.0,0.0,0.0,0,0,0,1007,2000,1318,0.9999965642970337,223.5,-2.114,1.0,5.193019975195057e-06,5.082999450678472e-06,6.79404997754318e-06,1.3916999705543276e-05
balanced,FIFO,1016,1.0,3.0,B1-c,0,0.0,none,0,B,0.0,0.0,0.0,0,0,0,1015,2000,1330,0.99976814879695,224.525,-2.058,0.0,5.170331998670008e-06,5.166999471839517e-06,6.666999979643151e-06,1.104199964174768e-05
balanced,FIFO,1017,1.0,3.0,B1-c,0,0.0,none,0,B,0.0,0.0,0.0,0,0,0,1012,2000,1345,0.9998779185106058,225.35,-1.448,1.0,5.866875990250264e-06,5.625000085274223e-06,7.91699953879288e-06,2.520899943192489e-05
balanced,FIFO,1018,1.0,3.0,B1-c,0,0.0,none,0,B,0.0049261083743842,0.0,0.0,5,0,0,1015,2000,1279,0.9999995080014812,220.525,-2.19,1.0,5.129707984451671e-06,4.792000254383311e-06,7.211049705801996e-06,1.795899970602477e-05
balanced,FIFO,1019,1.0,3.0,B1-c,0,0.0,none,0,B,0.0108588351431391,0.0,0.0,11,0,0,1013,2000,1358,0.999978803158499,226.025,-1.258,1.0,6.053061972124851e-06,5.750000127591193e-06,7.999999979801942e-06,2.3167000108514912e-05
balanced,FIFO,1020,1.0,3.0,B1-c,0,0.0,none,0,B,0.0,0.0,0.0,0,0,0,1005,2000,1332,0.9998960804285952,223.925,-1.91,1.0,5.271124005957972e-06,5.041999429522548e-06,6.833000043116044e-06,1.9209000129194465e-05
balanced,FIFO,1021,1.0,3.0,B1-c,0,0.0,none,0,B,0.0178217821782178,0.0,0.0,18,0,0,1010,2000,1355,0.999969476832916,226.275,-1.672,1.0,5.649877990435925e-06,5.291499746817863e-06,7.83509949542349e-06,4.191700008959742e-05
balanced,FIFO,1022,1.0,3.0,B1-c,0,0.0,none,0,B,0.0,0.0,0.0,0,0,0,1049,2000,1345,0.9999999477551048,226.15,-1.904,1.0,5.373325962864328e-06,5.208999937167391e-06,6.794050023017915e-06,1.7917999684868846e-05
balanced,FIFO,1023,1.0,3.0,B1-c,0,0.0,none,0,B,0.0,0.0,0.0,0,0,0,992,2000,1346,0.9999997874403612,225.75,-1.828,1.0,5.276456005958607e-06,5.208500169828767e-06,6.752100443918606e-06,1.566700029798085e-05
balanced,FIFO,1024,1.0,3.0,B1-c,0,0.0,none,0,B,0.0029880478087649,0.0,0.0,3,0,0,1004,2000,1314,0.999951372652758,222.875,-1.924,1.0,5.210029990848852e-06,4.957999408361502e-06,7.296150170077449e-06,1.4458999430644326e-05
balanced,FIFO,1025,1.0,3.0,B1-c,0,0.0,none,0,B,0.0162271805273833,0.0,0.0,16,0,0,986,2000,1350,0.9999878030600768,224.2,-1.548,1.0,5.788892014606973e-06,5.416000021796208e-06,8.3351004832366e-06,2.204200063715689e-05
balanced,FIFO,1026,1.0,3.0,B1-c,0,0.0,none,0,B,0.0,0.0,0.0,0,0,0,1016,2000,1340,0.9998392034612558,224.925,-1.896,0.0,5.360780007322319e-06,5.333000444807112e-06,6.544100779137805e-06,1.3291999493958429e-05
balanced,FIFO,1027,1.0,3.0,B1-c,0,0.0,none,0,B,0.0,0.0,0.0,0,0,0,998,2000,1346,0.999974351935952,225.9,-2.088,0.0,5.121202029840788e-06,5.041499662183924e-06,6.291999852692243e-06,1.4792000001762062e-05
balanced,FIFO,1028,1.0,3.0,B1-c,0,0.0,none,0,B,0.0,0.0,0.0,0,0,0,1032,2000,1340,0.9999957565500268,226.125,-2.022,0.0,5.359743989174604e-06,5.251000402495265e-06,6.58605040371185e-06,1.5083000107551923e-05
balanced,FIFO,1029,1.0,3.0,B1-c,0,0.0,none,0,B,0.0029498525073746,0.0,0.0,3,0,0,1017,2000,1341,0.9999923970625628,225.725,-1.688,1.0,5.619033978291555e-06,5.3544999900623225e-06,7.711099851803735e-06,1.3125000805302989e-05
balanced,FIFO,1000,1.0,3.0,B1-d,0,0.0,none,0,B,0.0857142857142857,0.0,0.0,93,0,0,1085,2000,1403,0.9999991682699996,229.55,-1.244,1.0,6.1487380080507135e-06,5.708000571758021e-06,8.380149665754285e-06,1.6166999557754025e-05
balanced,FIFO,1001,1.0,3.0,B1-d,0,0.0,none,0,B,0.1007393715341959,0.0,0.0,109,0,0,1082,2000,1414,0.9999974470138138,230.025,-0.774,1.0,6.614891995923245e-06,6.499999471998308e-06,8.838150233714255e-06,2.058300015050918e-05
balanced,FIFO,1002,1.0,3.0,B1-d,0,0.0,none,0,B,0.133953488372093,0.0,0.0,144,0,0,1075,2000,1415,0.9999668039584128,229.1,-0.678,1.0,6.5301079830533125e-06,6.665999535471201e-06,8.627100214653181e-06,1.4582999938284049e-05
balanced,FIFO,1003,1.0,3.0,B1-d,0,0.0,none,0,B,0.0607476635514018,0.0,0.0,65,0,0,1070,2000,1376,0.9999974446812604,228.175,-0.926,1.0,6.303355994532467e-06,6.374999884428689e-06,8.465200153295877e-06,1.704199985397281e-05
balanced,FIFO,1004,1.0,3.0,B1-d,0,0.0,none,0,B,0.0893203883495145,0.0,0.0,92,0,0,1030,2000,1402,0.9999999467865064,228.275,-0.784,1.0,6.562266009495943e-06,6.50000038149301e-06,8.707999768375885e-06,1.820799934648676e-05
balanced,FIFO,1005,1.0,3.0,B1-d,0,0.0,none,0,B,0.0863309352517985,0.0,0.0,96,0,0,1112,2000,1366,0.99998485995458,227.15,-0.646,1.0,6.768981997083756e-06,6.8125000325380825e-06,8.750000233703759e-06,1.62090000230819e-05
