scenario_type,scheduler_type,seed,tt_rate_mult,tt_deadline,dynamic_config_id,cnt_staleness,cnt_failure_rate,cnt_noise_id,mission_count,experiment,tt_miss_rate,rc_miss_rate,be_miss_rate,tt_misses,rc_misses,be_misses,tt_total,rc_total,be_total,jain_index,mean_utilization,mean_worst_tt_aos,max_worst_tt_aos,mean_sched_time,median_sched_time,p95_sched_time,max_sched_time
balanced,TwinSync,1020,1.0,3.0,C1_stale_5,5,0.0,none,0,C,0.0,0.0,0.0158371040723981,0,0,21,992,2000,1326,0.9999840077825104,219.225,-3.0,-3.0,1.8151511998439677e-05,1.8542000361776445e-05,2.449904968671035e-05,3.791600011027185e-05
balanced,TwinSync,1021,1.0,3.0,C1_stale_5,5,0.0,none,0,C,0.0,0.0,0.0318991097922848,0,0,43,994,2000,1348,0.9999800236418264,219.125,-3.0,-3.0,1.9313210008476744e-05,1.966699983313447e-05,2.98792000648973e-05,4.495800021686591e-05
balanced,TwinSync,1022,1.0,3.0,C1_stale_5,5,0.0,none,0,C,0.0,0.0,0.0388059701492537,0,0,52,1037,2000,1340,0.9999995056927172,218.175,-3.0,-3.0,2.0184069962851937e-05,2.258299991808599e-05,2.9541049980252864e-05,3.799899968726095e-05
balanced,TwinSync,1023,1.0,3.0,C1_stale_5,5,0.0,none,0,C,0.0,0.0,0.038863976083707,0,0,52,982,2000,1338,0.9999919369378952,217.85,-3.0,-3.0,2.145752199794515e-05,2.2916499801795e-05,2.962705002573784e-05,4.004200036433758e-05
balanced,TwinSync,1024,1.0,3.0,C1_stale_5,5,0.0,none,0,C,0.0,0.0,0.0267379679144385,0,0,35,994,2000,1309,0.9999972524049588,217.025,-3.0,-3.0,1.779287398494489e-05,1.979150010811281e-05,2.621009934955509e-05,4.283299949747743e-05
balanced,TwinSync,1025,1.0,3.0,C1_stale_5,5,0.0,none,0,C,0.0,0.0,0.025297619047619,0,0,34,977,2000,1344,0.9999819096972288,218.55,-3.0,-3.0,1.7242556023120414e-05,1.8479000118531985e-05,2.547049998611327e-05,3.7540999983320944e-05
balanced,TwinSync,1026,1.0,3.0,C1_stale_5,5,0.0,none,0,C,0.0,0.0,0.027027027027027,0,0,36,1007,2000,1332,0.9999920127175288,218.1,-3.0,-3.0,1.92549400144344e-05,1.879150022432441e-05,2.763124934972438e-05,3.483299951767549e-05
balanced,TwinSync,1027,1.0,3.0,C1_stale_5,5,0.0,none,0,C,0.0,0.0,0.0307116104868913,0,0,41,990,2000,1335,0.9999919749618812,218.2,-3.0,-3.0,2.171906398689316e-05,2.2333499600790677e-05,2.9464249564625785e-05,4.337500013207318e-05
balanced,TwinSync,1028,1.0,3.0,C1_stale_5,5,0.0,none,0,C,0.0,0.0,0.0307807807807807,0,0,41,1023,2000,1332,0.9999997797920444,218.5,-3.0,-3.0,2.1522503993764984e-05,2.308349985469249e-05,3.046009987883735e-05,4.2583000322338194e-05
balanced,TwinSync,1029,1.0,3.0,C1_stale_5,5,0.0,none,0,C,0.0,0.0,0.0457271364317841,0,0,61,1005,2000,1334,0.99999799751202,217.75,-3.0,-3.0,2.183006599261717e-05,2.312500009793439e-05,3.054514950235898e-05,3.983299939136487e-05
balanced,TwinSync,1000,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.0,0.0,0.0318754633061527,0,0,43,1006,2000,1349,0.9999906744306906,218.975,-3.0,-3.0,2.2394012014046892e-05,2.3249999685504008e-05,3.2260399984807e-05,4.874900059803622e-05
balanced,TwinSync,1001,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.0,0.0,0.0412067696835908,0,0,56,1003,2000,1359,0.9999821131442994,219.05,-3.0,-3.0,2.2828876008134103e-05,2.385400011917227e-05,3.104310048911429e-05,3.766700046980986e-05
balanced,TwinSync,1002,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.0,0.0,0.0481400437636761,0,0,66,987,2000,1371,0.9999731290549312,218.95,-3.0,-3.0,2.114801999960037e-05,2.164550005545607e-05,3.05472494346759e-05,6.083199968998088e-05
balanced,TwinSync,1003,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.0,0.0,0.0252293577981651,0,0,33,999,2000,1308,0.9999999440854794,217.225,-3.0,-3.0,1.9107084004645e-05,2.187449990742607e-05,2.904824941651895e-05,4.183300006843638e-05
balanced,TwinSync,1004,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.0,0.0,0.022140221402214,0,0,30,961,2000,1355,0.999996429930127,219.5,-3.0,-3.0,2.0396248037286567e-05,2.1353499960241606e-05,2.8671149311776387e-05,6.012500034557888e-05
balanced,TwinSync,1005,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.0,0.0,0.0304182509505703,0,0,40,1031,2000,1315,0.9999986243474868,218.175,-3.0,-3.0,1.8697352017625235e-05,1.8270499822392597e-05,2.754404981715197e-05,3.829100023722276e-05
balanced,TwinSync,1006,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.0,0.0,0.0212443095599393,0,0,28,1022,2000,1318,0.9999401362650328,218.775,-3.0,-3.0,2.0572760002323772e-05,2.2374999844032573e-05,2.9751099646091454e-05,4.63740007035085e-05
balanced,TwinSync,1007,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.0,0.0,0.0196374622356495,0,0,26,990,2000,1324,0.9999874431551634,217.975,-3.0,-3.0,1.9362159944648734e-05,2.0979499822715297e-05,2.8048249942003163e-05,3.691699930641335e-05
balanced,TwinSync,1008,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.0,0.0,0.017530487804878,0,0,23,983,2000,1312,0.9999999445061843,219.225,-3.0,-3.0,1.9964275994425407e-05,2.0624499939003726e-05,2.638329988258192e-05,3.399999968678458e-05
balanced,TwinSync,1009,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.0,0.0,0.0383170548459804,0,0,51,1026,2000,1331,0.9999997797920444,218.35,-3.0,-3.0,2.015412195578392e-05,1.9916500150429783e-05,2.8252050424271143e-05,7.466599981853506e-05
balanced,TwinSync,1010,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.0,0.0,0.0,0,0,0,999,2000,1299,0.9999906656620194,219.175,-3.0,-3.0,1.5487281953028287e-05,1.604149974809843e-05,2.0582999286489213e-05,2.6374999833933543e-05
balanced,TwinSync,1011,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.0,0.0,0.0449101796407185,0,0,60,1027,2000,1336,0.9999875726653872,217.775,-3.0,-3.0,2.0248594008080543e-05,2.043699942078092e-05,3.113655006927728e-05,4.516599983617198e-05
balanced,TwinSync,1012,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.0,0.0,0.0238984316654219,0,0,32,974,2000,1339,0.99999799183256,218.85,-3.0,-3.0,1.907851600844879e-05,1.8583500150270996e-05,2.8793099772883576e-05,3.616600042732898e-05
balanced,TwinSync,1013,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.0,0.0,0.0166414523449319,0,0,22,985,2000,1322,0.9999932599128022,218.525,-3.0,-3.0,1.842625400422549e-05,1.9311999949422894e-05,2.621425023789925e-05,7.399999958579428e-05
balanced,TwinSync,1014,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.0,0.0,0.0532458059810357,0,0,73,989,2000,1371,0.9999427738711756,217.8,-3.0,-3.0,2.2046997999495943e-05,2.218749978055712e-05,3.083510000578826e-05,5.237499954091618e-05
balanced,TwinSync,1015,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.0,0.0,0.0175706646294881,0,0,23,995,2000,1309,0.9999729253004564,217.35,-3.0,-3.0,1.8029796010523568e-05,1.918750058393925e-05,2.7505300658958726e-05,5.320800028130179e-05
balanced,TwinSync,1016,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.0,0.0,0.0272108843537414,0,0,36,1005,2000,1323,0.9999875375438416,218.425,-3.0,-3.0,1.955857800930971e-05,1.9499000245559728e-05,2.7671150655805827e-05,4.095800068171229e-05
balanced,TwinSync,1017,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.0,0.0,0.0351270553064275,0,0,47,1004,2000,1338,0.9999980012849516,218.1,-3.0,-3.0,1.9033493985261884e-05,1.9728500319615705e-05,2.884135019485256e-05,4.1125000279862434e-05
balanced,TwinSync,1018,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.0,0.0,0.0,0,0,0,1007,2000,1271,0.9999997791707198,218.85,-3.0,-3.0,1.4169152003887576e-05,1.316699990638881e-05,2.4800349729048316e-05,2.991600013046991e-05
balanced,TwinSync,1019,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.0,0.0,0.0384615384615384,0,0,52,1004,2000,1352,0.9999820287938658,218.25,-3.0,-3.0,2.010484401034773e-05,2.235350029877736e-05,2.788124943435832e-05,3.4499000321375206e-05
balanced,TwinSync,1020,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.0,0.0,0.0158371040723981,0,0,21,992,2000,1326,0.9999840077825104,219.225,-3.0,-3.0,1.801419196817733e-05,1.8478999663784634e-05,2.4291000045195688e-05,3.083299998252187e-05
balanced,TwinSync,1021,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.0,0.0,0.0318991097922848,0,0,43,994,2000,1348,0.9999800236418264,219.125,-3.0,-3.0,1.868402999934915e-05,1.9104000330116836e-05,2.966810002362763e-05,3.974900027969852e-05
balanced,TwinSync,1022,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.0,0.0,0.0388059701492537,0,0,52,1037,2000,1340,0.9999995056927172,218.175,-3.0,-3.0,2.070313400145096e-05,2.354150001337985e-05,3.1004149604996194e-05,4.012499994132668e-05
balanced,TwinSync,1023,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.0,0.0,0.038863976083707,0,0,52,982,2000,1338,0.9999919369378952,217.85,-3.0,-3.0,2.186878199427156e-05,2.3166499886428937e-05,2.8923200216013352e-05,5.333300032361876e-05
balanced,TwinSync,1024,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.0,0.0,0.0267379679144385,0,0,35,994,2000,1309,0.9999972524049588,217.025,-3.0,-3.0,1.842251600101008e-05,2.072950019282871e-05,2.6510399857215808e-05,3.1165999644144904e-05
balanced,TwinSync,1025,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.0,0.0,0.025297619047619,0,0,34,977,2000,1344,0.9999819096972288,218.55,-3.0,-3.0,1.7170271976283403e-05,1.8291999822395155e-05,2.5416050402782275e-05,3.587500032153912e-05
balanced,TwinSync,1026,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.0,0.0,0.027027027027027,0,0,36,1007,2000,1332,0.9999920127175288,218.1,-3.0,-3.0,1.94943800161127e-05,1.89585002772219e-05,2.8333050022411043e-05,3.583300076570595e-05
balanced,TwinSync,1027,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.0,0.0,0.0307116104868913,0,0,41,990,2000,1335,0.9999919749618812,218.2,-3.0,-3.0,2.109475801626104e-05,2.139549997082213e-05,2.9376149541349147e-05,3.433300025790231e-05
balanced,TwinSync,1028,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.0,0.0,0.0307807807807807,0,0,41,1023,2000,1332,0.9999997797920444,218.5,-3.0,-3.0,2.143165201960073e-05,2.3749500087433265e-05,3.000205015268875e-05,4.895800066151424e-05
balanced,TwinSync,1029,1.0,3.0,C1_stale_10,10,0.0,none,0,C,0.0,0.0,0.0457271364317841,0,0,61,1005,2000,1334,0.99999799751202,217.75,-3.0,-3.0,2.2299071995803387e-05,2.3770999632688472e-05,3.08770504034328e-05,8.354100009455578e-05
balanced,TwinSync,1000,1.0,3.0,C1_stale_20,20,0.0,none,0,C,0.0,0.0,0.0318754633061527,0,0,43,1006,2000,1349,0.9999906744306906,218.975,-3.0,-3.0,2.30355739913648e-05,2.4291000045195688e-05,3.0714249942320744e-05,3.895800000464078e-05
balanced,TwinSync,1001,1.0,3.0,C1_stale_20,20,0.0,none,0,C,0.0,0.0,0.0412067696835908,0,0,56,1003,2000,1359,0.9999821131442994,219.05,-3.0,-3.0,2.282045199353888e-05,2.410400020380621e-05,3.075319996241887e-05,3.80000001314329e-05
